,FinalURL,CustomParameter,Identifier
53,https://www.overstock.com/search?keywords=&taxonomy=dep454&searchtype=guidedNav&additionalKeywords=boho&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498367956&ds_s_kwgid=58700002120452551"",""mkwid"":""99538133638178""}",Experiment-Bedding Geo Jan 24
54,"https://www.overstock.com/Bedding-Bath/Bedspreads/Queen,/size,/7242/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492096820&ds_s_kwgid=58700002120322129"",""mkwid"":""172646152719373""}",Experiment-Bedding Geo Jan 24
55,https://www.overstock.com/Bedding-Bath/Blankets/11250/subcat.html?sort=On%20Sale&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498178635&ds_s_kwgid=58700002117550118"",""mkwid"":""270781685902025""}",Experiment-Bedding Geo Jan 24
56,"https://www.overstock.com/Bedding-Bath/Fashion-Bedding/Twin,set,/size,k,/454/dept.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498030528&ds_s_kwgid=58700002117572510"",""mkwid"":""227013058895121""}",Experiment-Bedding Geo Jan 24
57,"https://www.overstock.com/search?keywords=boys+bedding&taxonomy=sto43&ralt=sto5,dep455,dep454&TID=AR:TRUE&searchtype=Header&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498178521&ds_s_kwgid=58700002117550112"",""mkwid"":""32116600080906""}",Experiment-Bedding Geo Jan 24
58,https://www.overstock.com/search?keywords=flannel+blankets&SearchType=Header&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498199608&ds_s_kwgid=58700002117550157"",""mkwid"":""154389848955709""}",Experiment-Bedding Geo Jan 24
59,https://www.overstock.com/search?keywords=&taxonomy=sub6309&searchtype=guidedNav&additionalKeywords=receiving&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492219880&ds_s_kwgid=58700002118732164"",""mkwid"":""196353883154181""}",Experiment-Bedding Geo Jan 24
60,https://www.overstock.com/Bedding-Bath/Memory-Foam-Mattress-Toppers/4545/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498367767&ds_s_kwgid=58700002120452542"",""mkwid"":""214910510439317""}",Experiment-Bedding Geo Jan 24
61,https://www.overstock.com/search?keywords=&taxonomy=sub27918&searchtype=guidedNav&additionalKeywords=toddler+bedding+set&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498220482&ds_s_kwgid=58700002120427588"",""mkwid"":""263145372476385""}",Experiment-Bedding Geo Jan 24
62,https://www.overstock.com/Bedding-Bath/Fashion-Bedding/454/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017497784194&ds_s_kwgid=58700002120322171"",""mkwid"":""36167356916020""}",Experiment-Bedding Geo Jan 24
63,https://www.overstock.com/Bedding-Bath/Blankets-Throws/452/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492097054&ds_s_kwgid=58700002120322132"",""mkwid"":""239274294379092""}",Experiment-Bedding Geo Jan 24
64,"https://www.overstock.com/Bedding-Bath/Quilts/Queen,/size,/1984/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498203976&ds_s_kwgid=58700002120427150"",""mkwid"":""124026648802230""}",Experiment-Bedding Geo Jan 24
65,"https://www.overstock.com/Bedding-Bath/Fashion-Bedding/Western,/style,/454/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498332418&ds_s_kwgid=58700002120450802"",""mkwid"":""47081829004706""}",Experiment-Bedding Geo Jan 24
66,"https://www.overstock.com/Bedding-Bath/Quilts/Vintage,/style,/1984/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492183874&ds_s_kwgid=58700002120427615"",""mkwid"":""234542739661823""}",Experiment-Bedding Geo Jan 24
67,"https://www.overstock.com/Bedding-Bath/Pillows/Wedge,/pillow-type,/4547/cat.html?sort=Recommended&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498069377&ds_s_kwgid=58700002118791261"",""mkwid"":""279140412949892""}",Experiment-Bedding Geo Jan 24
68,https://www.overstock.com/Bedding-Bath/Bedskirts/4530/cat.html?sort=Top+Sellers&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492367330&ds_s_kwgid=58700002118792668"",""mkwid"":""181422607858796""}",Experiment-Bedding Geo Jan 24
69,https://www.overstock.com/search?keywords=&taxonomy=sub2013&refinebed+style=Daybed&refinecolor=White&searchtype=guidedNav&additionalKeywords=white+finish&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492267889&ds_s_kwgid=58700002118788144"",""mkwid"":""117925501992232""}",Experiment-Bedding Geo Jan 24
70,"https://www.overstock.com/Bedding-Bath/Blankets/California-King~King,/size,/11250/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492367156&ds_s_kwgid=58700002118792596"",""mkwid"":""118080612575111""}",Experiment-Bedding Geo Jan 24
71,"https://www.overstock.com/Bedding-Bath/Quilts-Bedspreads/Queen,/size,/4541/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498029139&ds_s_kwgid=58700002118626108"",""mkwid"":""71888228019386""}",Experiment-Bedding Geo Jan 24
72,https://www.overstock.com/search?keywords=&taxonomy=sub24843&searchtype=guidedNav&additionalKeywords=cover+set&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492124966&ds_s_kwgid=58700002120322231"",""mkwid"":""63241915696479""}",Experiment-Bedding Geo Jan 24
73,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/On-Sale,/on__sale,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498089720&ds_s_kwgid=58700002120452674"",""mkwid"":""105580906024774""}",Experiment-Bedding Geo Jan 24
