,FinalURL,CustomParameter,Identifier,Keyword,Keyword ID
0,"https://www.overstock.com/Home-Garden/Throw-Pillows/Bolster,/pillow-shape,/2011/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346366835&ds_s_kwgid=58700001849952041""}",Generic_Standard_Bedding,bolster pillows,113896754
1,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/White,white,/color,k,/4540/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346252455&ds_s_kwgid=58700001851027098""}",Generic_Standard_Bedding,white duvet,159718465
2,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/Linen,/material,/4540/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345697407&ds_s_kwgid=58700001849953841""}",Generic_Standard_Bedding,linen duvet cover,179761060
3,"https://www.overstock.com/Bedding-Bath/Pillows/Latex,/fill-type,/4547/cat.html?sort=Recommended&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346272855&ds_s_kwgid=58700001851019493""}",Generic_Standard_Bedding,latex foam pillow,426452719
4,"https://www.overstock.com/search?keywords=bed+bug+pillow+protectors&taxonomy=sto43&ralt=sto35,sto8,sto1&TID=AR:TRUE&searchtype=Header","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336103423&ds_s_kwgid=58700001850906024""}",Generic_Standard_Bedding,bed bug pillow protectors,13691996958
5,"https://www.overstock.com/Bedding-Bath/Pillow-Protectors/King,/size,/4548/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336117640&ds_s_kwgid=58700001850906042""}",Generic_Standard_Bedding,+king +size +pillow +protectors,37483903077
6,"https://www.overstock.com/Worldstock-Fair-Trade/Quilts/India,/worldstock-country,/6617/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346559372&ds_s_kwgid=58700001851001565""}",Generic_Standard_Bedding,+indian +quilt,41518372315
7,https://www.overstock.com/Baby/Baby-Bedding/265/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336128074&ds_s_kwgid=58700001852834377""}",Generic_Standard_Bedding,nursery bedding,23828073
8,"https://www.overstock.com/Bedding-Bath/Bedskirts/White,white,/color,k,/4530/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336252193&ds_s_kwgid=58700001850954894""}",Generic_Standard_Bedding,white bed skirts,253352158
9,https://www.overstock.com/Bedding-Bath/Quilts-Bedspreads/4541/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345477833&ds_s_kwgid=58700001850905994""}",Generic_Standard_Bedding,quilts bedspreads,486933774
10,"https://www.overstock.com/Bedding-Bath/Down-Bedding/Duvet-Insert,/product-features,/453/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336169030&ds_s_kwgid=58700001850912567""}",Generic_Standard_Bedding,overstock duvet insert,4717916787
11,https://www.overstock.com/Bedding-Bath/Luxury-Bedding-Bath/10000/dept.html?keywords=luxury%20bedding&searchtype=Header&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336292972&ds_s_kwgid=58700001850964764""}",Generic_Standard_Bedding,+luxury +bed +linen,18551084077
12,"https://www.overstock.com/Bedding-Bath/Sheets-Pillowcases/Full,/size,/459/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345092868&ds_s_kwgid=58700001850971667""}",Generic_Standard_Bedding,+full +sheet +sets,25407631876
13,"https://www.overstock.com/Bedding-Bath/Sheets/Top-Rated,/top__rated,/4549/cat.html?sort=Avg.%20Customer%20Review&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337222165&ds_s_kwgid=58700001851000362""}",Generic_Standard_Bedding,+best +bed +sheets,29218885052
14,"https://www.overstock.com/Bedding-Bath/Down-Comforters/White,/color,/756/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344695860&ds_s_kwgid=58700001849850425""}",Generic_Standard_Bedding,white down comforter,49590662
15,https://www.overstock.com/Bedding-Bath/Kids-Comforter-Sets/27918/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346239597&ds_s_kwgid=58700001851023771""}",Generic_Standard_Bedding,kids comforter sets,436316555
16,"https://www.overstock.com/Bedding-Bath/Fashion-Bedding/Western,set,/style,k,/454/dept.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345905288&ds_s_kwgid=58700001849913386""}",Generic_Standard_Bedding,western bedding sets,915150269
17,"https://www.overstock.com/Bedding-Bath/Sheets-Pillowcases/Laura-Ashley,/brand,/459/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346988744&ds_s_kwgid=58700001849958542""}",Generic_Standard_Bedding,+laura +ashley +sheets,22509499802
18,"https://www.overstock.com/Bedding-Bath/Sheets/Twin,/size,/4549/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337115479&ds_s_kwgid=58700001849915531""}",Generic_Standard_Bedding,twin sheet sets,128397839
19,https://www.overstock.com/search?keywords=&taxonomy=cat3170&searchtype=guidedNav&additionalKeywords=crib&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345683078&ds_s_kwgid=58700001850964284""}",Generic_Standard_Bedding,mesh crib bumper,507366635
20,https://www.overstock.com/search?keywords=&taxonomy=dep454&searchtype=guidedNav&additionalKeywords=grey+bedding&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344749248&ds_s_kwgid=58700001849870225""}",Generic_Standard_Bedding,gray bedding,1974132881
21,https://www.overstock.com/Bedding-Bath/Kids-Sheets/27922/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344715915&ds_s_kwgid=58700001850913107""}",Generic_Standard_Bedding,+kids +sheets,32583229649
22,"https://www.overstock.com/Bedding-Bath/Bedskirts/Queen,/size,/4530/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336203794&ds_s_kwgid=58700001850922569""}",Generic_Standard_Bedding,bed skirt queen,415871833
23,"https://www.overstock.com/Bedding-Bath/Bed-in-a-Bag/Luxury~Quality,/tags,/4537/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336229342&ds_s_kwgid=58700001849879933""}",Generic_Standard_Bedding,luxury bedding sets,138232903
24,"https://www.overstock.com/Bedding-Bath/Fashion-Bedding/King,set,/size,k,/454/dept.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336323659&ds_s_kwgid=58700001852840932""}",Generic_Standard_Bedding,bedding sets king,485470974
25,"https://www.overstock.com/Bedding-Bath/Mattress-Pads/Twin-XL,/size,/4/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345803900&ds_s_kwgid=58700001852840938""}",Generic_Standard_Bedding,twin xl mattress pads,715456600
26,https://www.overstock.com/search?keywords=&taxonomy=cat3170&searchtype=guidedNav&additionalKeywords=crib&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345683063&ds_s_kwgid=58700001850964284""}",Generic_Standard_Bedding,mesh crib bumpers,1206955625
27,https://www.overstock.com/Bedding-Bath/Kids-Sheets/27922/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344715912&ds_s_kwgid=58700001850913107""}",Generic_Standard_Bedding,+kids +sheet,21560689005
28,https://www.overstock.com/Bedding-Bath/Bed-in-a-Bag/4537/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337327183&ds_s_kwgid=58700001849956700""}",Generic_Standard_Bedding,+bed +bag,21869558842
29,https://www.overstock.com/Bedding-Bath/Blankets-Throws/452/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336194575&ds_s_kwgid=58700001850921975""}",Generic_Standard_Bedding,+blankets +and +throws,22311672082
30,https://www.overstock.com/search?keywords=&taxonomy=dep452&searchtype=guidedNav&additionalKeywords=beach&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336496345&ds_s_kwgid=58700001849915450""}",Generic_Standard_Bedding,+beach +blankets,28047367913
31,https://www.overstock.com/search?keywords=&taxonomy=cat4549&searchtype=guidedNav&additionalKeywords=queen+size+sheet&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345612995&ds_s_kwgid=58700001850912609""}",Generic_Standard_Bedding,+queen +size +sheets,29239678412
32,"https://www.overstock.com/Bedding-Bath/Pillows/King,/size,/4547/cat.html?sort=Recommended&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346233813&ds_s_kwgid=58700001849954480""}",Generic_Standard_Bedding,king pillow,49572112
33,https://www.overstock.com/search?keywords=&taxonomy=cat3173&searchtype=guidedNav&additionalKeywords=embroidered&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346878563&ds_s_kwgid=58700001849964035""}",Generic_Standard_Bedding,embroidered baby blankets,90003992
34,https://www.overstock.com/search?keywords=&taxonomy=cat4549&searchtype=guidedNav&additionalKeywords=hotel&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337138336&ds_s_kwgid=58700001851000095""}",Generic_Standard_Bedding,hotel sheets,101915178
35,https://www.overstock.com/Bedding-Bath/Down-Blankets/27838/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344784711&ds_s_kwgid=58700001850922695""}",Generic_Standard_Bedding,down blanket,130768145
36,https://www.overstock.com/search?keywords=&taxonomy=cat4540&refinecolor=Blue&searchtype=guidedNav&additionalKeywords=navy&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336139300&ds_s_kwgid=58700001852837089""}",Generic_Standard_Bedding,navy duvet covers,3708278437
37,https://www.overstock.com/Bedding-Bath/Memory-Foam-Mattress-Toppers/4545/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346910687&ds_s_kwgid=58700001852916550""}",Generic_Standard_Bedding,+memory +foam +toppers,22260662353
38,"https://www.overstock.com/Bedding-Bath/Sheets/Sateen,sateen-sheets,/weave,k,/4549/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346176030&ds_s_kwgid=58700001852919163""}",Generic_Standard_Bedding,+sateen +sheet,25431591077
39,https://www.overstock.com/Bedding-Bath/Blankets-Throws/452/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336136714&ds_s_kwgid=58700001849858201""}",Generic_Standard_Bedding,stadium blankets,50669963
40,"https://www.overstock.com/Bedding-Bath/Pillows/Body-Pillow,/size,/4547/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336159235&ds_s_kwgid=58700001852837605""}",Generic_Standard_Bedding,body pillow,118471489
41,https://www.overstock.com/Bedding-Bath/Blankets/4534/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345708341&ds_s_kwgid=58700001849913722""}",Generic_Standard_Bedding,summer blanket,340946493
42,"https://www.overstock.com/Bedding-Bath/Quilts-Bedspreads/Queen,/size,/4541/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345456578&ds_s_kwgid=58700001849851079""}",Generic_Standard_Bedding,queen bedspreads,428934409
43,https://www.overstock.com/Bedding-Bath/Sheets-Pillowcases/459/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337562272&ds_s_kwgid=58700001849954423""}",Generic_Standard_Bedding,sheet on sale,671568140
44,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Purple,purple,/color,k,/4538/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337652785&ds_s_kwgid=58700001849974433""}",Generic_Standard_Bedding,purple comforter sets,759859332
45,"https://www.overstock.com/Bedding-Bath/Quilts/Black~White,black-and-white,/color,k,/1984/subcat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337680322&ds_s_kwgid=58700001851028520""}",Generic_Standard_Bedding,black and white quilt,1581460408
46,"https://www.overstock.com/Bedding-Bath/Sheets/1000-TC-and-Over,/thread-count-range,/4549/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344696085&ds_s_kwgid=58700001849850434""}",Generic_Standard_Bedding,+1000 +count +sheets,29552180835
47,"https://www.overstock.com/Bedding-Bath/Sheets-Pillowcases/Fleece,/material,/459/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337562491&ds_s_kwgid=58700001850965466""}",Generic_Standard_Bedding,+fleece +sheet,31771627310
48,"https://www.overstock.com/Bedding-Bath/Pillowcases-Shams/King,sham,/size,k,/6400/subcat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346293612&ds_s_kwgid=58700001851037367""}",Generic_Standard_Bedding,+king +pillow +sham,34866683970
49,https://www.overstock.com/search?keywords=&taxonomy=cat4538&searchtype=guidedNav&additionalKeywords=black+and+white&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344689413&ds_s_kwgid=58700001849858207""}",Generic_Standard_Bedding,black and white comforters set,40721353978
50,https://www.overstock.com/search?keywords=&taxonomy=cat3173&searchtype=guidedNav&additionalKeywords=embroidered&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346878554&ds_s_kwgid=58700001849964035""}",Generic_Standard_Bedding,embroidered baby blanket,16119100
51,https://www.overstock.com/search?keywords=&taxonomy=sub1984&searchtype=guidedNav&additionalKeywords=christmas+quilt&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344715933&ds_s_kwgid=58700001850913164""}",Generic_Standard_Bedding,christmas quilts,39132030
52,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Queen,/size,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337680004&ds_s_kwgid=58700001849982236""}",Generic_Standard_Bedding,queen comforter set,88290160
53,https://www.overstock.com/Bedding-Bath/43/store.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345400637&ds_s_kwgid=58700001850898824""}",Generic_Standard_Bedding,linen,93741613
54,"https://www.overstock.com/Bedding-Bath/Mattress-Pads/Twin-XL,/size,/4/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345803891&ds_s_kwgid=58700001852840938""}",Generic_Standard_Bedding,twin xl mattress pads,2834421870
55,https://www.overstock.com/search?keywords=&taxonomy=cat4538&searchtype=guidedNav&additionalKeywords=black+and+white&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344689410&ds_s_kwgid=58700001849858207""}",Generic_Standard_Bedding,black and white comforter set,3133123665
56,https://www.overstock.com/Bedding-Bath/Quilts/1984/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345498320&ds_s_kwgid=58700001852832754""}",Generic_Standard_Bedding,+quilt +bedding,18551092237
57,https://www.overstock.com/search?keywords=&taxonomy=cat4550&searchtype=guidedNav&additionalKeywords=silk&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344715966&ds_s_kwgid=58700001850913170""}",Generic_Standard_Bedding,+silk +pillow +cases,20466907688
58,"https://www.overstock.com/Bedding-Bath/Sheets/Sateen,sateen-sheets,/weave,k,/4549/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346176039&ds_s_kwgid=58700001852919163""}",Generic_Standard_Bedding,sateen sheets,31605060
59,"https://www.overstock.com/Bedding-Bath/Bed-in-a-Bag/Queen,/size,/4537/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345914427&ds_s_kwgid=58700001849963945""}",Generic_Standard_Bedding,queen bed in a bag,130749685
60,https://www.overstock.com/Bedding-Bath/Memory-Foam-Mattresses/4512/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344695827&ds_s_kwgid=58700001849850422""}",Generic_Standard_Bedding,discount memory foam mattress,179414980
61,https://www.overstock.com/search?keywords=coverlet&taxonomy=cat4541&sortOption=Relevance&additionalKeywords=coverlet&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345477848&ds_s_kwgid=58700001850905997""}",Generic_Standard_Bedding,+coverlet +bedding,21870087562
62,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Brown,/color,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337562284&ds_s_kwgid=58700001849954426""}",Generic_Standard_Bedding,+brown +comforters,24655357156
63,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/White,white,/color,k,/4540/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346252446&ds_s_kwgid=58700001851027098""}",Generic_Standard_Bedding,white duvet covers,130952605
64,"https://www.overstock.com/Bedding-Bath/Pillows/Latex,/fill-type,/4547/cat.html?sort=Recommended&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346272843&ds_s_kwgid=58700001851019493""}",Generic_Standard_Bedding,latex foam pillows,143861318
65,"https://www.overstock.com/Bedding-Bath/Sheets-Pillowcases/Fleece,/material,/459/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337562482&ds_s_kwgid=58700001850965466""}",Generic_Standard_Bedding,fleece sheet,166181000
66,https://www.overstock.com/Bedding-Bath/Duvet-Covers/4540/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336486577&ds_s_kwgid=58700001850968466""}",Generic_Standard_Bedding,+duvets +covers,23155882522
67,https://www.overstock.com/search?keywords=&taxonomy=sub1984&searchtype=guidedNav&additionalKeywords=christmas+quilt&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344715927&ds_s_kwgid=58700001850913164""}",Generic_Standard_Bedding,+christmas +quilt,29961501944
68,"https://www.overstock.com/Bedding-Bath/Down-Bedding/Lightweight~All-Season,/warmth-rating,/453/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336262420&ds_s_kwgid=58700001850962079""}",Generic_Standard_Bedding,+lightweight +comforter,33878977547
69,"https://www.overstock.com/Bedding-Bath/Mattress-Pads/Twin-XL,/size,/4/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345803897&ds_s_kwgid=58700001852840938""}",Generic_Standard_Bedding,+twin +xl +mattress +pads,38266155578
70,"https://www.overstock.com/Bedding-Bath/buckwheat-pillows,/k,/43/store.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345040314&ds_s_kwgid=58700001852840983""}",Generic_Standard_Bedding,buckwheat pillows,72435211
71,https://www.overstock.com/Bedding-Bath/Mattress-Pads/4/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014347000333&ds_s_kwgid=58700001851023705""}",Generic_Standard_Bedding,magnetic mattress pads,117008360
72,https://www.overstock.com/Bedding-Bath/Bedspreads/7242/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346229487&ds_s_kwgid=58700001851023582""}",Generic_Standard_Bedding,+coverlet,3027638705
73,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/White,white,/color,k,/4540/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346252467&ds_s_kwgid=58700001851027098""}",Generic_Standard_Bedding,+white +duvet,22260080713
74,"https://www.overstock.com/Home-Garden/Mattresses/Gel-Memory-Foam,/mattress-type,/2019/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346425593&ds_s_kwgid=58700001850965385""}",Generic_Standard_Bedding,gel memory foam mattresses,35634847412
75,"https://www.overstock.com/Bedding-Bath/Blankets/Fleece,fleece,/material,k,/11250/subcat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345688394&ds_s_kwgid=58700001849876408""}",Generic_Standard_Bedding,fleece blankets,49163122
76,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/King,/size,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345700176&ds_s_kwgid=58700001852876524""}",Generic_Standard_Bedding,king comforters,122792861
77,https://www.overstock.com/Bedding-Bath/Kids-Sheets/27922/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344715654&ds_s_kwgid=58700001850913107""}",Generic_Standard_Bedding,kids sheets,125384981
78,"https://www.overstock.com/Bedding-Bath/Sheets/Deep-Pocket,/type,/4549/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345667913&ds_s_kwgid=58700001852874205""}",Generic_Standard_Bedding,deep pocket sheet,165541199
79,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Twin,/size,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337672711&ds_s_kwgid=58700001849956796""}",Generic_Standard_Bedding,twin size comforters,253349098
80,https://www.overstock.com/Bedding-Bath/Heated-Electric-Blankets/27837/subcat.html?sort=Recommended&TID=TN:BB:HeatBlankets&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337103149&ds_s_kwgid=58700001850999354""}",Generic_Standard_Bedding,heated throws,1563230712
81,https://www.overstock.com/Bedding-Bath/Quilts/1984/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345498323&ds_s_kwgid=58700001852832754""}",Generic_Standard_Bedding,+quilts +bedding,24847716683
82,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/Linen,/material,/4540/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345697425&ds_s_kwgid=58700001849953841""}",Generic_Standard_Bedding,linen duvet covers,53169466
83,https://www.overstock.com/Bedding-Bath/Blankets-Throws/452/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336136702&ds_s_kwgid=58700001849858201""}",Generic_Standard_Bedding,stadium blanket,102409360
84,https://www.overstock.com/Bedding-Bath/Down-Alternative-Blankets/27841/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345092877&ds_s_kwgid=58700001850971670""}",Generic_Standard_Bedding,down alternative blanket,179082700
85,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/Grey,grey,/color,k,/4540/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345444011&ds_s_kwgid=58700001849849114""}",Generic_Standard_Bedding,grey duvet cover,346220975
86,https://www.overstock.com/Bedding-Bath/Memory-Foam-Mattress-Toppers/4545/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344830971&ds_s_kwgid=58700001850964716""}",Generic_Standard_Bedding,foam bed toppers,851056305
87,"https://www.overstock.com/Bedding-Bath/Pillow-Protectors/Top-Rated,/top__rated,/4548/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336294652&ds_s_kwgid=58700001849913716""}",Generic_Standard_Bedding,best pillow protector,11910804764
88,"https://www.overstock.com/Bedding-Bath/buckwheat-pillows,/k,/43/store.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345040302&ds_s_kwgid=58700001852840983""}",Generic_Standard_Bedding,+buckwheat +pillow,18269777188
89,https://www.overstock.com/Bedding-Bath/Pillows/4547/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344866737&ds_s_kwgid=58700001849912585""}",Generic_Standard_Bedding,+hotel +pillows,19722287641
90,https://www.overstock.com/search?keywords=&taxonomy=cat4549&searchtype=guidedNav&additionalKeywords=white&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337624114&ds_s_kwgid=58700001849974340""}",Generic_Standard_Bedding,+white +sheets,19812152761
91,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/King,/size,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345700185&ds_s_kwgid=58700001852876524""}",Generic_Standard_Bedding,+king +comforters,21871251682
92,https://www.overstock.com/search?keywords=&taxonomy=sub6309&searchtype=guidedNav&additionalKeywords=receiving&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345620759&ds_s_kwgid=58700001849879927""}",Generic_Standard_Bedding,receiving blankets,89702700
93,https://www.overstock.com/Bedding-Bath/Duvet-Covers/4540/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345875039&ds_s_kwgid=58700001850968466""}",Generic_Standard_Bedding,duvets covers,116952960
94,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Twin,/size,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344491419&ds_s_kwgid=58700001849797349""}",Generic_Standard_Bedding,twin bed comforters,130773245
95,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Floral,/pattern,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344510664&ds_s_kwgid=58700001849847572""}",Generic_Standard_Bedding,floral comforters,363805913
96,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Brown,/color,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346230798&ds_s_kwgid=58700001849954426""}",Generic_Standard_Bedding,brown comforter,652271255
97,"https://www.overstock.com/Bedding-Bath/Down-Bedding/Lightweight~All-Season,/warmth-rating,/453/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336262405&ds_s_kwgid=58700001850962079""}",Generic_Standard_Bedding,lightweight comforters,1751698398
98,https://www.overstock.com/Bedding-Bath/Kids-Comforter-Sets/27918/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014346239591&ds_s_kwgid=58700001851023771""}",Generic_Standard_Bedding,+kids +comforter +sets,21871246282
99,https://www.overstock.com/search?keywords=&taxonomy=sub24844&searchtype=guidedNav&additionalKeywords=zipper&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337643524&ds_s_kwgid=58700001852924974""}",Generic_Standard_Bedding,zippered mattress protectors,2342021662
100,"https://www.overstock.com/Bedding-Bath/Throws/Wool,/material,/4535/cat.html?sort=Recommended&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344830983&ds_s_kwgid=58700001850964719""}",Generic_Standard_Bedding,yellow throw blanket,3105602052
101,https://www.overstock.com/search?keywords=&taxonomy=cat4549&searchtype=guidedNav&additionalKeywords=hotel&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014337138351&ds_s_kwgid=58700001851000095""}",Generic_Standard_Bedding,+hotel +sheets,23155040901
102,"https://www.overstock.com/Bedding-Bath/Bed-in-a-Bag/Queen,/size,/4537/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345914439&ds_s_kwgid=58700001849963945""}",Generic_Standard_Bedding,+queen +beds +in +a +bag,66206037778
103,https://www.overstock.com/Bedding-Bath/Bedskirts/4530/cat.html?sort=Top+Sellers&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014344797980&ds_s_kwgid=58700001849902751""}",Generic_Standard_Bedding,bedskirts,20699721
104,"https://www.overstock.com/Bedding-Bath/Bed-in-a-Bag/California-King,/size,/4537/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014347045714&ds_s_kwgid=58700001851027125""}",Generic_Standard_Bedding,cal king bedding,103398962
105,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/Linen,/material,/4540/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014345697395&ds_s_kwgid=58700001849953841""}",Generic_Standard_Bedding,linen duvet,117004460
106,"https://www.overstock.com/Bedding-Bath/Bedskirts/Queen,/size,/4530/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700014336203797&ds_s_kwgid=58700001850922569""}",Generic_Standard_Bedding,bed skirt queen,420692405
