,FinalURL,CustomParameter,Identifier,Results
12891,https://www.overstock.com/Health-Beauty/Perfumes-Fragrances/3467/cat.html?products=4313647&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222831729&ds_s_kwgid=58700000725336995""}",Standard_Health & Beauty,10847
12892,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218955374&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12893,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218954321&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12894,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215156059&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12895,https://www.overstock.com/search?keywords=foot+massager&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218947538&ds_s_kwgid=58700000724659335""}",Standard_Health & Beauty,27
12896,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218953844&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12897,https://www.overstock.com/Health-Beauty/Perfumes-Fragrances/3467/cat.html?,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215174839&ds_s_kwgid=58700000725336995""}",Standard_Health & Beauty,10818
12898,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215140099&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12899,https://www.overstock.com/Health-Beauty/Perfumes-Fragrances/3467/cat.html?products=4313530&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222831549&ds_s_kwgid=58700000725336995""}",Standard_Health & Beauty,10847
12900,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218956460&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12901,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218953682&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12902,https://www.overstock.com/search?keywords=carolina+herrera&taxonomy=sto8&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218963672&ds_s_kwgid=58700000725343310""}",Standard_Health & Beauty,77
12903,https://www.overstock.com/search?keywords=marc+jacobs+mens+fragrance&taxonomy=sto8&searchtype=Header&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218959178&ds_s_kwgid=58700000724660814""}",Standard_Health & Beauty,65
12904,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215172421&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12905,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215171500&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12906,https://www.overstock.com/search?keywords=ralph+lauren&taxonomy=sto8&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222841977&ds_s_kwgid=58700000727137408""}",Standard_Health & Beauty,109
12907,https://www.overstock.com/Health-Beauty/Perfumes-Fragrances/3467/cat.html?,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215175787&ds_s_kwgid=58700000725336995""}",Standard_Health & Beauty,10818
12908,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215141002&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12909,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215157313&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12910,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218956976&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12911,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215164351&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12912,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215156524&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12913,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215140711&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5906
12914,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215163391&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12915,https://www.overstock.com/search?keywords=acqua+di+gio&SearchType=Header&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222841530&ds_s_kwgid=58700000727137903""}",Standard_Health & Beauty,31
